crashkey,date_id,time_id,holiday_id,location_id,road_id,outcome_id,vehicle_id,gender_id,person_id,age_id,crash_count,fatality_count
486,D124,T190,H2,L187,R7,O1,V1,G2,P4,A1,1,1
487,D124,T329,H2,L288,R7,O2,V1,G1,P4,A4,1,1
488,D124,T109,H2,L258,R30,O2,V1,G1,P1,A20,1,1
489,D124,T220,H2,L172,R17,O2,V1,G1,P1,A27,1,1
490,D124,T257,H2,L289,R38,O1,V1,G1,P1,A48,1,1
491,D124,T330,H2,L107,R15,O1,V1,G1,P1,A8,1,1
492,D125,T177,H2,L290,R4,O1,V1,G1,P4,A59,1,1
493,D125,T283,H2,L291,R5,O3,V1,G2,P2,A43,1,2
494,D125,T283,H2,L291,R5,O3,V1,G1,P2,A43,1,2
495,D125,T194,H2,L279,R22,O1,V1,G1,P1,A26,1,1
496,D125,T129,H2,L123,R17,O1,V1,G1,P1,A48,1,1
497,D125,T331,H2,L123,R17,O1,V5,G1,P1,A17,1,1
498,D125,T332,H2,L292,R24,O2,V1,G1,P2,A90,1,1
499,D125,T131,H2,L175,R3,O2,V1,G1,P3,A11,1,1
500,D125,T232,H2,L107,R15,O1,V2,G1,P1,A72,1,1
501,D125,T105,H2,L293,R37,O2,V1,G1,P1,A18,1,1
502,D125,T250,H2,L264,R1,O1,V1,G1,P1,A13,1,1
503,D125,T250,H2,L294,R27,O1,V1,G2,P2,A24,1,1
504,D125,T157,H2,L174,R4,O2,V1,G2,P1,A43,1,1
505,D125,T216,H2,L123,R17,O2,V1,G2,P1,A51,1,1
506,D125,T108,H2,L295,R10,O1,V1,G1,P1,A67,1,1
507,D125,T333,H2,L296,R22,O2,V5,G1,P1,A71,1,1
508,D125,T334,H2,L195,R7,O1,V1,G1,P3,A22,1,1
509,D125,T335,H2,L107,R36,O1,V1,G1,P5,A11,1,1
510,D126,T177,H2,L297,R8,O1,V1,G1,P3,A23,1,1
511,D126,T336,H2,L107,R32,O1,V1,G1,P2,A48,1,1
512,D126,T101,H2,L171,R21,O1,V1,G2,P4,A27,1,1
513,D126,T337,H2,L298,R7,O2,V1,G1,P3,A70,1,1
514,D126,T259,H2,L188,R33,O2,V1,G1,P3,A19,1,1
515,D126,T338,H2,L299,R30,O2,V1,G2,P1,A67,1,1
516,D126,T271,H2,L186,R10,O2,V2,G1,P3,A29,1,1
517,D126,T169,H2,L191,R10,O1,V1,G1,P1,A72,1,1
518,D126,T198,H2,L264,R3,O2,V1,G1,P5,A65,1,1
519,D126,T339,H2,L300,R27,O2,V1,G2,P1,A45,1,1
520,D126,T340,H2,L107,R15,O1,V1,G1,P2,A41,1,1
521,D126,T341,H2,L301,R4,O1,V1,G1,P1,A51,1,1
522,D127,T101,H2,L213,R7,O1,V1,G1,P4,A54,1,1
523,D127,T342,H2,L107,R15,O1,V1,G1,P1,A67,1,1
524,D127,T343,H2,L154,R2,O2,V1,G1,P3,A61,1,1
525,D127,T123,H2,L191,R10,O1,V5,G1,P1,A69,1,1
526,D127,T344,H2,L107,R15,O1,V1,G1,P3,A30,1,1
527,D127,T345,H2,L107,R19,O1,V1,G1,P1,A51,1,1
528,D128,T195,H2,L164,R14,O2,V1,G1,P1,A75,1,1
529,D128,T346,H2,L107,R15,O1,V1,G1,P1,A10,1,1
530,D128,T169,H2,L302,R10,O1,V1,G1,P1,A29,1,1
531,D128,T347,H2,L303,R27,O2,V1,G1,P3,A23,1,1
532,D128,T348,H2,L304,R4,O1,V1,G1,P3,A63,1,1
533,D128,T349,H2,L275,R13,O1,V1,G2,P4,A64,1,1
534,D128,T350,H2,L167,R33,O2,V1,G1,P1,A73,1,1
535,D128,T351,H2,L107,R15,O1,V1,G1,P2,A50,1,1
536,D128,T352,H2,L264,R13,O1,V1,G1,P4,A73,1,1
537,D128,T191,H2,L305,R14,O1,V1,G2,P7,A10,1,1
538,D128,T353,H2,L264,R7,O2,V1,G1,P4,A56,1,1
539,D128,T267,H2,L306,R30,O3,V1,G1,P1,A44,1,2
540,D128,T267,H2,L306,R30,O3,V1,G2,P2,A17,1,2
541,D129,T144,H2,L280,R3,O1,V1,G1,P2,A13,1,1
542,D129,T241,H2,L307,R4,O1,V1,G1,P1,A11,1,1
543,D129,T241,H2,L221,R4,O2,V2,G1,P1,A22,1,1
544,D129,T102,H2,L276,R1,O2,V1,G1,P1,A66,1,1
545,D129,T145,H2,L308,R21,O2,V1,G1,P4,A61,1,1
546,D129,T228,H2,L107,R15,O1,V1,G2,P1,A4,1,1
547,D129,T354,H2,L158,R1,O2,V1,G1,P3,A60,1,1
548,D129,T169,H2,L161,R4,O4,V1,G1,P1,A30,1,2
549,D129,T169,H2,L161,R4,O4,V1,G2,P2,A19,1,2
550,D129,T105,H2,L309,R5,O1,V1,G1,P1,A25,1,1
551,D129,T136,H2,L160,R5,O2,V1,G1,P3,A44,1,1
552,D129,T296,H2,L310,R30,O2,V7,G2,P1,A50,1,1
553,D129,T216,H2,L311,R27,O1,V1,G2,P4,A29,1,1
554,D129,T264,H2,L222,R8,O2,V1,G1,P4,A76,1,1
555,D129,T190,H2,L132,R38,O2,V1,G1,P3,A8,1,1
556,D129,T355,H2,L117,R20,O2,V1,G1,P4,A67,1,1
557,D129,T180,H2,L107,R18,O1,V1,G1,P4,A80,1,1
558,D129,T109,H2,L312,R27,O2,V1,G1,P1,A60,1,1
559,D129,T356,H2,L313,R1,O2,V1,G1,P1,A48,1,1
560,D129,T191,H2,L191,R5,O1,V1,G1,P1,A59,1,1
561,D129,T219,H2,L123,R17,O2,V1,G1,P3,A43,1,1
562,D130,T357,H2,L314,R3,O1,V1,G2,P1,A44,1,1
563,D130,T144,H2,L107,R15,O1,V1,G1,P1,A70,1,1
564,D130,T358,H2,L315,R27,O2,V5,G2,P1,A59,1,1
565,D130,T359,H2,L224,R33,O2,V5,G1,P1,A67,1,1
566,D130,T271,H2,L316,R4,O2,V1,G1,P1,A2,1,1
567,D130,T324,H2,L317,R9,O2,V1,G1,P3,A68,1,1
568,D130,T209,H2,L107,R18,O1,V1,G1,P1,A34,1,1
569,D130,T360,H2,L318,R1,O1,V1,G1,P3,A55,1,1
570,D130,T361,H2,L107,R23,O1,V1,G1,P1,A22,1,1
571,D130,T201,H2,L319,R27,O2,V1,G1,P5,A21,1,1
572,D130,T362,H2,L312,R30,O2,V1,G1,P1,A39,1,1
573,D130,T363,H2,L320,R14,O1,V1,G1,P4,A16,1,1
574,D130,T364,H2,L118,R3,O2,V1,G1,P8,A72,1,1
575,D130,T365,H2,L321,R16,O1,V1,G1,P4,A41,1,1
576,D131,T366,H2,L322,R1,O1,V1,G1,P4,A5,1,1
577,D131,T128,H2,L188,R33,O3,V1,G1,P8,A72,1,2
578,D131,T128,H2,L188,R33,O3,V1,G1,P3,A22,1,2
579,D131,T169,H2,L252,R11,O2,V1,G1,P3,A7,1,1
580,D131,T286,H2,L107,R15,O1,V1,G1,P1,A89,1,1
581,D131,T105,H2,L323,R30,O2,V1,G2,P1,A45,1,1
582,D131,T367,H2,L292,R51,O1,V1,G2,P4,A25,1,1
583,D131,T275,H2,L104,R49,O1,V1,G1,P1,A58,1,1
584,D131,T107,H2,L146,R1,O1,V1,G2,P2,A65,1,1
585,D131,T368,H2,L276,R5,O3,V1,G1,P1,A33,1,2
586,D131,T368,H2,L276,R5,O3,V1,G1,P2,A70,1,2
587,D131,T369,H2,L285,R30,O2,V1,G1,P2,A91,1,1
588,D131,T219,H2,L224,R22,O1,V1,G1,P3,A32,1,1
589,D131,T219,H2,L155,R5,O1,V1,G1,P1,A44,1,1
590,D131,T370,H2,L107,R15,O5,V1,G1,P2,A92,1,3
591,D131,T370,H2,L107,R15,O5,V1,G2,P2,A22,1,3
592,D131,T370,H2,L107,R15,O5,V1,G2,P2,A3,1,3
593,D131,T371,H2,L296,R7,O1,V1,G1,P1,A13,1,1
594,D132,T177,H2,L194,R3,O1,V1,G1,P1,A22,1,1
595,D132,T372,H2,L320,R7,O2,V1,G1,P3,A2,1,1
596,D132,T373,H2,L107,R32,O1,V1,G1,P1,A69,1,1
597,D132,T101,H2,L160,R7,O1,V1,G1,P3,A4,1,1
598,D132,T374,H2,L324,R28,O1,V1,G2,P4,A57,1,1
599,D132,T130,H2,L325,R11,O1,V1,G1,P5,A41,1,1
600,D132,T185,H2,L183,R4,O1,V1,G1,P3,A32,1,1
601,D132,T105,H2,L174,R5,O6,V1,G2,P2,A27,1,4
602,D132,T105,H2,L174,R5,O6,V1,G2,P2,A19,1,4
603,D132,T105,H2,L174,R5,O6,V1,G2,P2,A46,1,4
604,D132,T105,H2,L174,R5,O6,V1,G1,P2,A69,1,4
605,D132,T139,H2,L124,R29,O1,V1,G1,P1,A11,1,1
606,D132,T375,H2,L107,R19,O1,V1,G1,P1,A56,1,1
607,D133,T149,H2,L290,R4,O1,V1,G1,P1,A80,1,1
608,D133,T164,H2,L303,R3,O2,V5,G2,P5,A25,1,1
609,D133,T120,H2,L130,R4,O2,V5,G1,P1,A88,1,1
610,D133,T376,H2,L326,R11,O1,V1,G1,P3,A68,1,1
611,D133,T377,H2,L242,R28,O1,V1,G1,P4,A89,1,1
612,D133,T123,H2,L129,R7,O1,V1,G2,P4,A70,1,1
613,D133,T378,H2,L138,R9,O1,V1,G2,P1,A70,1,1
614,D133,T379,H2,L327,R46,O1,V1,G1,P1,A72,1,1
615,D134,T144,H2,L221,R4,O2,V2,G1,P1,A8,1,1
616,D134,T380,H2,L107,R15,O1,V1,G1,P1,A20,1,1
617,D134,T381,H2,L328,R4,O2,V1,G1,P1,A29,1,1
618,D134,T361,H2,L329,R52,O1,V5,G1,P4,A27,1,1
619,D134,T291,H2,L122,R34,O2,V1,G1,P3,A7,1,1
620,D134,T240,H2,L107,R18,O1,V1,G1,P3,A71,1,1
621,D134,T108,H2,L106,R53,O1,V1,G1,P4,A58,1,1
622,D134,T382,H2,L330,R14,O2,V1,G1,P5,A15,1,1
623,D134,T383,H2,L183,R27,O1,V1,G1,P3,A43,1,1
624,D134,T384,H2,L131,R1,O1,V1,G1,P1,A12,1,1
625,D135,T381,H2,L172,R17,O2,V1,G1,P1,A88,1,1
626,D135,T115,H2,L132,R33,O1,V1,G1,P3,A6,1,1
627,D135,T385,H2,L195,R30,O2,V1,G1,P3,A26,1,1
628,D135,T169,H2,L161,R28,O2,V5,G1,P4,A47,1,1
629,D135,T190,H2,L252,R4,O2,V2,G2,P2,A54,1,1
630,D135,T108,H2,L221,R5,O1,V1,G2,P2,A93,1,1
631,D135,T386,H2,L107,R15,O1,V9,G1,P1,A54,1,1
632,D135,T303,H2,L123,R17,O1,V1,G2,P4,A21,1,1
633,D135,T387,H2,L131,R1,O1,V1,G1,P1,A6,1,1
634,D135,T388,H2,L107,R19,O1,V1,G2,P2,A93,1,1
635,D136,T271,H2,L187,R7,O1,V1,G1,P4,A55,1,1
636,D136,T389,H2,L159,R5,O1,V1,G1,P1,A23,1,1
637,D136,T149,H2,L130,R5,O1,V1,G1,P1,A89,1,1
638,D136,T390,H2,L123,R54,O2,V1,G2,P2,A29,1,1
639,D136,T390,H2,L123,R54,O4,V1,G1,P1,A49,1,2
640,D136,T390,H2,L123,R54,O4,V1,G1,P1,A7,1,2
641,D136,T391,H2,L331,R4,O4,V1,G1,P1,A40,1,2
642,D136,T391,H2,L331,R4,O4,V1,G1,P2,A15,1,2
643,D136,T171,H2,L332,R4,O4,V1,G2,P2,A25,1,2
644,D136,T171,H2,L332,R4,O4,V1,G1,P1,A18,1,2
645,D136,T135,H2,L123,R15,O3,V1,G2,P2,A30,1,2
646,D136,T135,H2,L123,R15,O3,V1,G1,P2,A48,1,2
647,D136,T123,H2,L117,R22,O2,V1,G1,P3,A39,1,1
648,D136,T123,H2,L132,R14,O1,V1,G1,P3,A31,1,1
649,D136,T205,H2,L333,R55,O2,V5,G1,P1,A69,1,1
650,D136,T250,H2,L227,R34,O1,V1,G1,P4,A11,1,1
651,D136,T267,H2,L180,R33,O1,V1,G1,P2,A42,1,1
652,D137,T392,H2,L334,R4,O2,V1,G1,P3,A15,1,1
653,D137,T393,H2,L318,R39,O1,V1,G2,P4,A75,1,1
654,D137,T354,H2,L107,R19,O1,V1,G1,P1,A58,1,1
655,D137,T209,H2,L107,R15,O1,V1,G2,P1,A51,1,1
656,D137,T394,H2,L310,R27,O2,V7,G1,P1,A24,1,1
657,D137,T395,H2,L149,R9,O2,V2,G1,P1,A9,1,1
658,D137,T170,H2,L335,R4,O2,V1,G1,P1,A19,1,1
659,D137,T396,H2,L336,R24,O1,V1,G1,P4,A45,1,1
660,D137,T120,H2,L194,R7,O2,V5,G1,P4,A61,1,1
661,D137,T188,H2,L337,R10,O1,V1,G1,P3,A50,1,1
662,D137,T123,H2,L107,R18,O1,V1,G1,P4,A28,1,1
663,D137,T397,H2,L222,R5,O1,V1,G1,P1,A57,1,1
664,D137,T398,H2,L265,R5,O4,V1,G1,P1,A44,1,2
665,D137,T398,H2,L265,R5,O4,V1,G1,P1,A24,1,2
666,D137,T399,H2,L196,R9,O4,V2,G1,P1,A13,1,2
667,D137,T399,H2,L196,R9,O4,V2,G1,P1,A29,1,2
668,D137,T400,H2,L338,R28,O1,V1,G2,P4,A72,1,1
669,D138,T401,H2,L339,R38,O1,V1,G1,P1,A72,1,1
670,D138,T144,H2,L280,R22,O1,V1,G1,P1,A32,1,1
671,D138,T168,H2,L340,R56,O4,V1,G1,P3,A44,1,2
672,D138,T168,H2,L340,R56,O4,V1,G1,P3,A31,1,2
673,D138,T402,H2,L341,R14,O2,V2,G1,P1,A12,1,1
674,D138,T403,H2,L107,R15,O1,V1,G1,P1,A80,1,1
675,D138,T120,H2,L238,R21,O1,V1,G1,P3,A49,1,1
676,D138,T120,H2,L169,R4,O4,V1,G1,P1,A68,1,2
677,D138,T120,H2,L169,R4,O4,V1,G1,P1,A9,1,2
678,D138,T121,H2,L342,R1,O1,V1,G1,P1,A5,1,1
679,D138,T136,H2,L172,R17,O1,V1,G2,P1,A4,1,1
680,D138,T136,H2,L151,R3,O1,V1,G1,P3,A41,1,1
681,D138,T404,H2,L343,R27,O2,V1,G1,P3,A48,1,1
682,D138,T383,H2,L344,R4,O1,V1,G1,P6,A4,1,1
683,D138,T405,H2,L107,R18,O2,V1,G1,P2,A51,1,1
684,D139,T234,H2,L200,R5,O1,V1,G1,P1,A66,1,1
685,D139,T406,H2,L270,R40,O2,V1,G1,P2,A51,1,1
686,D139,T270,H2,L345,R33,O1,V1,G1,P1,A42,1,1
687,D139,T407,H2,L107,R15,O1,V1,G1,P1,A73,1,1
688,D139,T408,H2,L144,R28,O1,V1,G1,P2,A2,1,1
689,D139,T360,H2,L123,R15,O1,V1,G1,P2,A94,1,1
690,D139,T272,H2,L233,R2,O1,V5,G1,P4,A59,1,1
691,D139,T409,H2,L346,R3,O1,V1,G1,P5,A29,1,1
692,D139,T212,H2,L300,R27,O2,V1,G2,P5,A67,1,1
693,D139,T105,H2,L205,R1,O5,V1,G1,P2,A72,1,3
694,D139,T105,H2,L205,R1,O5,V1,G2,P2,A51,1,3
695,D139,T105,H2,L205,R1,O5,V1,G2,P2,A72,1,3
696,D139,T120,H2,L238,R5,O2,V1,G1,P1,A62,1,1
697,D139,T188,H2,L347,R2,O4,V1,G2,P1,A9,1,2
698,D139,T188,H2,L347,R2,O4,V1,G1,P2,A50,1,2
699,D139,T155,H2,L348,R22,O2,V1,G1,P3,A42,1,1
700,D139,T157,H2,L224,R28,O1,V1,G1,P5,A29,1,1
701,D139,T157,H2,L309,R10,O1,V1,G1,P1,A3,1,1
702,D139,T159,H2,L121,R5,O1,V1,G1,P1,A47,1,1
703,D139,T410,H2,L349,R53,O1,V1,G3,P2,A37,1,1
704,D140,T226,H2,L171,R28,O1,V1,G1,P1,A3,1,1
705,D140,T101,H2,L174,R2,O2,V1,G1,P5,A7,1,1
706,D140,T195,H2,L194,R16,O1,V1,G1,P1,A67,1,1
707,D140,T411,H2,L179,R14,O1,V1,G1,P1,A49,1,1
708,D140,T184,H2,L272,R39,O1,V2,G1,P1,A47,1,1
709,D140,T412,H2,L350,R1,O4,V1,G2,P1,A69,1,2
710,D140,T412,H2,L350,R1,O4,V1,G1,P2,A93,1,2
711,D140,T149,H2,L137,R4,O2,V5,G1,P1,A24,1,1
712,D140,T105,H2,L351,R7,O2,V1,G1,P3,A70,1,1
713,D140,T136,H2,L194,R57,O2,V1,G2,P7,A31,1,1
714,D140,T413,H2,L352,R10,O2,V1,G1,P1,A90,1,1
715,D140,T157,H2,L207,R7,O2,V1,G1,P3,A26,1,1
716,D140,T414,H2,L107,R36,O1,V1,G1,P3,A61,1,1
717,D140,T414,H2,L332,R12,O1,V1,G1,P3,A70,1,1
718,D140,T216,H2,L294,R24,O2,V1,G2,P1,A34,1,1
719,D140,T317,H2,L278,R1,O2,V2,G1,P1,A56,1,1
720,D141,T415,H2,L190,R1,O1,V2,G1,P1,A47,1,1
721,D141,T359,H2,L353,R24,O2,V1,G1,P3,A2,1,1
722,D141,T416,H2,L243,R18,O1,V1,G2,P4,A89,1,1
723,D141,T115,H2,L150,R14,O2,V1,G1,P3,A17,1,1
724,D141,T417,H2,L188,R31,O2,V1,G1,P1,A4,1,1
725,D141,T418,H2,L147,R3,O1,V1,G2,P4,A30,1,1
726,D141,T419,H2,L354,R53,O1,V1,G1,P1,A80,1,1
727,D141,T136,H2,L224,R14,O2,V8,G1,P5,A79,1,1
728,D141,T420,H2,L140,R10,O1,V1,G1,P1,A29,1,1
729,D141,T297,H2,L304,R5,O1,V1,G1,P3,A48,1,1
730,D141,T264,H2,L286,R3,O1,V1,G1,P4,A53,1,1
731,D141,T206,H2,L355,R27,O2,V1,G1,P3,A13,1,1
732,D141,T421,H2,L259,R27,O2,V1,G1,P1,A69,1,1
733,D141,T108,H2,L137,R13,O2,V2,G1,P3,A61,1,1
734,D141,T109,H2,L356,R4,O2,V1,G1,P1,A3,1,1
735,D141,T422,H2,L107,R15,O1,V1,G1,P1,A66,1,1
736,D141,T399,H2,L161,R4,O4,V2,G1,P2,A19,1,2
737,D141,T399,H2,L161,R4,O4,V2,G1,P1,A47,1,2
738,D141,T175,H2,L107,R18,O1,V1,G1,P4,A66,1,1
739,D142,T177,H2,L296,R28,O1,V1,G1,P1,A24,1,1
740,D142,T423,H2,L145,R13,O2,V1,G1,P2,A48,1,1
741,D142,T128,H2,L107,R6,O3,V1,G2,P1,A12,1,2
742,D142,T128,H2,L107,R6,O3,V1,G1,P2,A68,1,2
743,D142,T424,H2,L107,R18,O1,V1,G1,P2,A83,1,1
744,D142,T425,H2,L147,R27,O1,V1,G1,P1,A8,1,1
745,D142,T426,H2,L107,R15,O1,V1,G1,P1,A32,1,1
746,D142,T115,H2,L357,R4,O2,V2,G1,P1,A4,1,1
747,D142,T360,H2,L143,R5,O1,V1,G2,P1,A88,1,1
748,D142,T163,H2,L107,R15,O1,V5,G1,P1,A7,1,1
749,D142,T184,H2,L171,R21,O1,V1,G1,P2,A2,1,1
750,D142,T244,H2,L148,R30,O2,V2,G1,P1,A6,1,1
751,D142,T105,H2,L205,R1,O1,V1,G1,P2,A74,1,1
752,D142,T427,H2,L328,R1,O4,V1,G2,P2,A48,1,2
753,D142,T427,H2,L328,R1,O4,V1,G1,P1,A51,1,2
754,D142,T154,H2,L306,R34,O2,V1,G1,P1,A45,1,1
755,D142,T205,H2,L182,R5,O2,V5,G1,P1,A51,1,1
756,D142,T428,H2,L172,R17,O2,V1,G1,P2,A63,1,1
757,D142,T173,H2,L332,R10,O1,V1,G1,P1,A51,1,1
758,D142,T429,H2,L319,R34,O1,V1,G2,P3,A17,1,1
759,D142,T176,H2,L107,R18,O2,V5,G1,P2,A17,1,1
760,D143,T430,H2,L107,R15,O3,V5,G2,P2,A53,1,2
761,D143,T430,H2,L107,R15,O3,V5,G2,P1,A74,1,2
762,D143,T152,H2,L276,R2,O1,V1,G1,P1,A80,1,1
763,D143,T120,H2,L357,R29,O1,V1,G1,P1,A51,1,1
764,D143,T120,H2,L228,R11,O3,V1,G2,P1,A3,1,2
765,D143,T120,H2,L228,R11,O3,V1,G1,P2,A92,1,2
766,D143,T431,H2,L358,R22,O1,V1,G1,P3,A72,1,1
767,D143,T432,H2,L359,R22,O2,V1,G1,P1,A63,1,1
768,D143,T107,H2,L360,R24,O1,V1,G1,P4,A5,1,1
769,D143,T216,H2,L268,R27,O1,V1,G1,P4,A45,1,1
770,D143,T159,H2,L145,R27,O2,V1,G1,P3,A43,1,1
771,D143,T433,H2,L253,R22,O1,V1,G1,P4,A31,1,1
772,D143,T125,H2,L355,R13,O2,V1,G2,P4,A8,1,1
773,D143,T112,H2,L203,R16,O1,V8,G1,P4,A60,1,1
774,D144,T226,H2,L171,R46,O1,V1,G2,P2,A40,1,1
775,D144,T243,H2,L179,R28,O2,V1,G2,P1,A34,1,1
776,D144,T360,H2,L225,R1,O1,V1,G1,P1,A6,1,1
777,D144,T360,H2,L361,R3,O1,V1,G1,P1,A90,1,1
778,D144,T184,H2,L191,R5,O7,V1,G2,P2,A64,1,3
779,D144,T184,H2,L191,R5,O7,V1,G1,P1,A50,1,3
780,D144,T184,H2,L191,R5,O7,V1,G1,P2,A94,1,3
781,D144,T272,H2,L308,R11,O1,V1,G2,P4,A65,1,1
782,D144,T169,H2,L362,R4,O2,V1,G1,P3,A54,1,1
783,D144,T434,H2,L353,R28,O1,V1,G1,P4,A53,1,1
784,D144,T290,H2,L363,R22,O1,V1,G1,P2,A29,1,1
785,D144,T296,H2,L180,R30,O1,V1,G1,P1,A34,1,1
786,D144,T348,H2,L345,R4,O2,V1,G1,P1,A33,1,1
787,D144,T215,H2,L136,R9,O2,V7,G1,P1,A2,1,1
788,D144,T435,H2,L272,R33,O1,V1,G2,P1,A28,1,1
789,D144,T436,H2,L107,R6,O5,V1,G1,P2,A13,1,3
790,D144,T436,H2,L107,R6,O5,V1,G1,P2,A40,1,3
791,D144,T436,H2,L107,R6,O5,V1,G1,P2,A43,1,3
792,D144,T399,H2,L309,R7,O1,V1,G1,P1,A60,1,1
793,D145,T177,H2,L364,R4,O1,V1,G1,P3,A9,1,1
794,D145,T227,H2,L123,R17,O1,V1,G1,P1,A43,1,1
795,D145,T149,H2,L123,R17,O1,V1,G1,P3,A18,1,1
796,D145,T261,H2,L107,R32,O1,V1,G2,P2,A49,1,1
797,D145,T123,H2,L365,R33,O1,V1,G1,P1,A80,1,1
798,D145,T173,H2,L107,R15,O2,V8,G2,P1,A51,1,1
799,D145,T219,H2,L107,R19,O1,V1,G1,P1,A69,1,1
800,D145,T437,H2,L172,R17,O1,V1,G2,P4,A37,1,1
801,D145,T112,H2,L366,R14,O2,V1,G1,P3,A61,1,1
802,D146,T177,H2,L366,R48,O1,V1,G1,P2,A41,1,1
803,D146,T226,H2,L203,R35,O1,V1,G1,P5,A61,1,1
804,D146,T438,H2,L367,R3,O1,V1,G1,P3,A8,1,1
805,D146,T115,H2,L368,R10,O1,V1,G1,P1,A88,1,1
806,D146,T439,H2,L122,R34,O2,V1,G1,P1,A30,1,1
807,D146,T244,H2,L288,R34,O1,V1,G1,P4,A65,1,1
808,D146,T169,H2,L174,R4,O7,V8,G2,P2,A3,1,3
809,D146,T169,H2,L174,R4,O7,V8,G2,P2,A67,1,3
810,D146,T169,H2,L174,R4,O7,V8,G2,P2,A22,1,3
811,D146,T440,H2,L151,R24,O1,V1,G1,P3,A27,1,1
812,D146,T441,H2,L215,R30,O2,V1,G1,P3,A29,1,1
813,D146,T105,H2,L368,R4,O2,V2,G2,P1,A25,1,1
814,D146,T105,H2,L369,R8,O1,V1,G1,P1,A31,1,1
815,D146,T442,H2,L363,R26,O1,V1,G1,P3,A16,1,1
816,D146,T443,H2,L370,R24,O1,V1,G1,P5,A50,1,1
817,D146,T349,H2,L320,R28,O2,V1,G2,P2,A65,1,1
818,D146,T444,H2,L138,R9,O1,V1,G1,P1,A25,1,1
819,D146,T219,H2,L132,R2,O2,V1,G1,P1,A10,1,1
820,D146,T445,H2,L154,R49,O1,V1,G1,P4,A68,1,1
821,D147,T243,H2,L154,R14,O1,V1,G1,P4,A15,1,1
822,D147,T446,H2,L107,R15,O2,V1,G1,P5,A5,1,1
823,D147,T447,H2,L155,R22,O2,V1,G1,P3,A25,1,1
824,D147,T190,H2,L228,R21,O2,V1,G1,P3,A54,1,1
825,D147,T448,H2,L107,R19,O1,V1,G1,P4,A11,1,1
826,D147,T449,H2,L151,R13,O1,V1,G1,P3,A43,1,1
827,D147,T219,H2,L371,R33,O1,V1,G1,P1,A26,1,1
828,D148,T195,H2,L306,R30,O2,V1,G1,P5,A6,1,1
829,D148,T195,H2,L194,R28,O1,V2,G1,P1,A15,1,1
830,D148,T450,H2,L372,R9,O3,V1,G1,P2,A57,1,2
831,D148,T450,H2,L372,R9,O3,V1,G1,P2,A32,1,2
832,D148,T271,H2,L351,R22,O2,V1,G1,P1,A90,1,1
833,D148,T184,H2,L194,R28,O2,V1,G1,P3,A13,1,1
834,D148,T451,H2,L373,R22,O2,V5,G1,P1,A43,1,1
835,D148,T120,H2,L221,R4,O2,V2,G2,P1,A29,1,1
836,D148,T136,H2,L150,R14,O2,V1,G3,P3,A67,1,1
837,D148,T296,H2,L272,R4,O1,V1,G1,P1,A13,1,1
838,D148,T428,H2,L116,R14,O2,V5,G1,P3,A6,1,1
839,D148,T334,H2,L246,R3,O1,V1,G1,P1,A80,1,1
840,D149,T452,H2,L329,R52,O2,V1,G1,P3,A64,1,1
841,D149,T453,H2,L151,R3,O1,V1,G1,P4,A57,1,1
842,D149,T102,H2,L300,R4,O2,V1,G2,P3,A72,1,1
843,D149,T115,H2,L374,R30,O1,V1,G1,P1,A30,1,1
844,D149,T454,H2,L107,R18,O1,V1,G2,P4,A74,1,1
845,D149,T149,H2,L375,R4,O1,V1,G1,P1,A41,1,1
846,D149,T455,H2,L346,R7,O1,V1,G2,P4,A5,1,1
847,D149,T215,H2,L164,R24,O2,V1,G1,P3,A8,1,1
848,D149,T166,H2,L178,R3,O2,V1,G2,P2,A24,1,1
849,D149,T264,H2,L175,R14,O2,V1,G1,P1,A38,1,1
850,D149,T456,H2,L367,R22,O1,V1,G1,P3,A66,1,1
851,D149,T457,H2,L107,R32,O1,V1,G1,P1,A16,1,1
852,D149,T399,H2,L107,R36,O1,V1,G1,P1,A32,1,1
853,D149,T112,H2,L376,R33,O1,V1,G1,P1,A19,1,1
854,D149,T112,H2,L115,R24,O2,V5,G1,P1,A13,1,1
855,D150,T120,H2,L368,R33,O2,V1,G1,P3,A50,1,1
856,D150,T418,H2,L159,R5,O4,V1,G2,P2,A29,1,2
857,D150,T418,H2,L159,R5,O4,V1,G1,P1,A47,1,2
858,D150,T420,H2,L197,R27,O1,V1,G1,P4,A62,1,1
859,D150,T250,H2,L107,R18,O1,V1,G1,P3,A24,1,1
860,D150,T458,H2,L285,R38,O2,V1,G1,P3,A11,1,1
861,D150,T459,H2,L377,R27,O1,V1,G1,P3,A2,1,1
862,D150,T383,H2,L378,R5,O1,V1,G1,P1,A2,1,1
863,D150,T219,H2,L130,R33,O1,V1,G1,P3,A3,1,1
864,D150,T192,H2,L379,R27,O1,V1,G2,P4,A66,1,1
865,D150,T143,H2,L380,R34,O1,V1,G1,P1,A7,1,1
866,D150,T267,H2,L123,R17,O1,V1,G1,P1,A51,1,1
867,D151,T460,H2,L124,R58,O1,V1,G1,P1,A62,1,1
868,D151,T461,H2,L107,R32,O1,V1,G1,P3,A37,1,1
869,D151,T149,H2,L189,R4,O2,V1,G1,P3,A43,1,1
870,D151,T149,H2,L381,R43,O2,V1,G1,P1,A90,1,1
871,D151,T462,H2,L382,R22,O2,V1,G1,P3,A23,1,1
872,D151,T109,H2,L355,R27,O2,V1,G1,P3,A44,1,1
